id,state,city,station,station_code,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
2484,Tamil0du,Kanchipuram,Kilambi, TNPCB,43,187,61,PM10
2485,Tamil0du,Ooty,Bombay Castel, TNPCB,7,52,29,PM2.5
2486,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,16,67,40,PM10
2487,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,0,0,0,NO2
2488,Tamil0du,Salem,So0 College of Technology, TNPCB,0,0,0,SO2
2489,Tamil0du,Thoothukudi,Meelavittan, TNPCB,3,104,13,SO2
2490,Tamil0du,Tiruchirappalli,St Joseph College, TNPCB,0,0,0,PM10
2491,Tamil0du,Tiruchirappalli,St Joseph College, TNPCB,0,0,0,NO2
2492,Tamil0du,Tirupur,Kumaran College, TNPCB,8,55,21,NO2
2493,Tamil0du,Tirupur,Kumaran College, TNPCB,0,0,0,NH3
2494,Tamil0du,Vellore,Vasanthapuram, TNPCB,6,6,6,CO
2495,Telanga0,Hyderabad,Central University, TSPCB,2,10,6,NH3
2496,Telanga0,Hyderabad,Central University, TSPCB,4,16,9,SO2
2497,Telanga0,Hyderabad,Central University, TSPCB,2,4,3,OZONE
2498,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,51,155,113,PM10
2499,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,101,138,118,NO2
2500,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,44,94,52,CO
2501,Telanga0,Hyderabad,Kokapet, TSPCB,5,11,7,NO2
2502,Telanga0,Hyderabad,Kokapet, TSPCB,1,2,1,NH3
2503,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,46,130,62,PM10
2504,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,5,6,5,NH3
2505,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,25,33,27,CO
2506,Telanga0,Hyderabad,New Malakpet, TSPCB,18,52,38,CO
2507,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,60,75,64,PM10
2508,Telanga0,Hyderabad,Sa0th0gar, TSPCB,48,70,54,CO
2509,Telanga0,Hyderabad,Somajiguda, TSPCB,12,12,12,SO2
2510,Telanga0,Hyderabad,Zoo Park, TSPCB,16,46,26,OZONE
2511,Tripura,Agartala,Bardowali, Tripura SPCB,92,332,229,PM2.5
2512,Uttar_Pradesh,Agra,Rohta, UPPCB,3,168,81,PM10
2513,Uttar_Pradesh,Agra,Rohta, UPPCB,16,50,28,CO
2514,Uttar_Pradesh,Agra,Sanjay Palace, UPPCB,86,307,154,PM10
2515,Uttar_Pradesh,Agra,Sanjay Palace, UPPCB,3,20,10,SO2
2516,Uttar_Pradesh,Agra,Sector, UPPCB,14,93,35,CO
2517,Uttar_Pradesh,Agra,Sector, UPPCB,3,6,4,OZONE
2518,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,22,88,30,CO
2519,Uttar_Pradesh,Agra,Shastripuram, UPPCB,2,32,10,CO
2520,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,98,363,235,PM2.5
2521,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,32,73,45,NO2
2522,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,1,4,2,NH3
2523,Uttar_Pradesh,Bulandshahr,Yamu0puram, UPPCB,13,103,22,SO2
2524,Uttar_Pradesh,Firozabad,0gla Bhau, UPPCB,22,24,23,NO2
2525,Uttar_Pradesh,Firozabad,0gla Bhau, UPPCB,2,2,2,NH3
2526,Uttar_Pradesh,Firozabad,Vibhab 0gar, UPPCB,2,2,2,NH3
2527,Uttar_Pradesh,Ghaziabad,Indirapuram, UPPCB,11,17,14,SO2
2528,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,32,132,93,CO
2529,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,49,112,75,NO2
2530,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,7,90,44,OZONE
2531,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,145,416,239,PM10
2532,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,2,109,34,SO2
2533,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,60,164,106,PM2.5
2534,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,42,44,44,SO2
2535,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,173,387,254,PM10
2536,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,4,180,77,OZONE
2537,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,3,11,7,SO2
2538,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,41,118,82,CO
2539,Uttar_Pradesh,Hapur,A0nd Vihar, UPPCB,3,41,10,OZONE
2540,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,32,198,85,PM2.5
2541,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,27,119,68,CO
2542,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,1,73,50,OZONE
2543,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,19,20,20,SO2
2544,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,50,106,75,CO
2545,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,8,35,20,OZONE
2546,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,152,426,272,PM2.5
2547,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,108,420,206,PM10
2548,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,56,309,147,PM2.5
2549,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,55,173,110,PM10
2550,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,39,71,46,SO2
2551,Uttar_Pradesh,Lucknow,B R Ambedkar University, UPPCB,80,171,109,PM10
2552,Uttar_Pradesh,Lucknow,Gomti 0gar, UPPCB,50,67,61,OZONE
2553,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,2,15,10,NH3
2554,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,6,46,32,OZONE
2555,Uttar_Pradesh,Lucknow,Kukrail Picnic Spot, UPPCB,24,38,27,SO2
2556,Uttar_Pradesh,Lucknow,Lalbagh, CPCB,143,427,203,PM10
2557,Uttar_Pradesh,Lucknow,Lalbagh, CPCB,25,92,52,NO2
2558,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,0,0,0,PM2.5
2559,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,0,0,0,SO2
2560,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,25,117,59,NO2
2561,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,56,115,95,CO
2562,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,97,397,252,PM2.5
2563,Uttar_Pradesh,Meerut,Pallavpuram Phase 2, UPPCB,36,70,59,CO
2564,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,207,323,279,PM2.5
2565,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,7,33,19,SO2
2566,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,28,31,29,NO2
2567,Uttar_Pradesh,Moradabad,Jigar Colony, UPPCB,48,89,69,CO
2568,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,91,267,149,PM10
2569,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,24,29,26,SO2
2570,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,120,415,223,PM10
2571,Uttar_Pradesh,Noida,Sector , UPPCB,154,208,181,NO2
2572,Uttar_Pradesh,Noida,Sector , UPPCB,6,8,7,NH3
2573,Uttar_Pradesh,Noida,Sector , UPPCB,11,22,15,SO2
2574,Uttar_Pradesh,Noida,Sector, UPPCB,315,393,349,PM2.5
2575,Uttar_Pradesh,Noida,Sector, UPPCB,189,344,231,PM10
2576,Uttar_Pradesh,Noida,Sector, UPPCB,0,0,0,NH3
2577,Uttar_Pradesh,Noida,Sector, UPPCB,228,461,360,PM2.5
2578,Uttar_Pradesh,Noida,Sector, UPPCB,8,17,12,NH3
2579,Uttar_Pradesh,Prayagraj,Jhunsi, UPPCB,30,32,31,SO2
2580,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,5,25,11,OZONE
2581,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,8,12,10,NH3
2582,Uttar_Pradesh,Prayagraj,0gar Nigam, UPPCB,4,11,7,OZONE
2583,Uttar_Pradesh,Vara0si,IESD Ba0ras Hindu University, UPPCB,1,4,2,NH3
2584,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,51,155,84,PM10
2585,Uttarakhand,Dehradun,Doon University, UKPCB,46,151,103,PM10
2586,Uttarakhand,Dehradun,Doon University, UKPCB,1,10,4,NO2
2587,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,5,283,95,PM2.5
2588,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,66,191,116,PM10
2589,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,26,58,41,PM2.5
2590,Uttarakhand,Rishikesh,Shivaji 0gar, UKPCB,5,37,16,OZONE
2591,West_Bengal,Asansol,Asansol Court Area, WBPCB,9,88,45,CO
2592,West_Bengal,Asansol,Asansol Court Area, WBPCB,7,77,36,OZONE
2593,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,71,135,103,PM10
2594,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,78,171,121,PM10
2595,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,7,37,17,SO2
2596,West_Bengal,Howrah,Belur Math, WBPCB,5,14,10,SO2
2597,West_Bengal,Howrah,Belur Math, WBPCB,3,62,33,OZONE
2598,West_Bengal,Howrah,Ghusuri, WBPCB,118,401,301,PM2.5
2599,West_Bengal,Howrah,Ghusuri, WBPCB,0,0,0,PM10
2600,West_Bengal,Howrah,Ghusuri, WBPCB,18,27,25,NO2
2601,West_Bengal,Howrah,Padmapukur, WBPCB,96,186,148,PM10
2602,West_Bengal,Howrah,Padmapukur, WBPCB,2,3,2,NH3
2603,West_Bengal,Howrah,Padmapukur, WBPCB,11,32,16,SO2
2604,West_Bengal,Kolkata,Ballygunge, WBPCB,84,201,156,PM10
2605,West_Bengal,Kolkata,Ballygunge, WBPCB,7,87,40,OZONE
2606,West_Bengal,Kolkata,Bidhan0gar, WBPCB,10,25,16,NH3
2607,West_Bengal,Kolkata,Bidhan0gar, WBPCB,3,23,18,SO2
2608,West_Bengal,Kolkata,Jadavpur, WBPCB,8,108,39,CO
2609,West_Bengal,Kolkata,Jadavpur, WBPCB,1,51,24,OZONE
2610,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,22,23,22,NO2
2611,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,4,71,41,OZONE
2612,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,84,134,115,PM10
2613,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,7,139,74,NO2
2614,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,11,116,56,CO
2615,West_Bengal,Kolkata,Victoria, WBPCB,87,331,244,PM2.5
2616,West_Bengal,Kolkata,Victoria, WBPCB,1,18,7,NO2
2617,West_Bengal,Kolkata,Victoria, WBPCB,5,87,34,OZONE
2618,Andhra_Pradesh,Amaravati,Secretariat, APPCB,2,4,4,NH3
2619,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,0,0,0,NO2
2620,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,22,64,31,CO
2621,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,0,0,0,NH3
2622,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,1,2,2,SO2
2623,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,109,168,140,PM10
2624,Andhra_Pradesh,Tirupati,Tirumala, APPCB,46,112,84,PM10
2625,Andhra_Pradesh,Tirupati,Tirumala, APPCB,43,88,59,NO2
2626,Andhra_Pradesh,Tirupati,Vaikuntapuram, APPCB,4,26,19,OZONE
2627,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,33,68,48,PM2.5
2628,Andhra_Pradesh,Vijayawada,HB Colony, APPCB,4,5,4,NH3
2629,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,1,6,3,SO2
2630,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,32,33,33,CO
2631,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,9,17,12,SO2
2632,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,8,57,32,CO
2633,Assam,Byrnihat,Central Academy for SFS, PCBA,50,500,262,PM2.5
2634,Assam,Guwahati,IITG, PCBA,71,196,126,PM10
2635,Assam,Guwahati,LGBI Airport, PCBA,1,17,6,OZONE
2636,Assam,0gaon,Christianpatty, PCBA,12,21,17,NO2
2637,Assam,Silchar,Tarapur, PCBA,23,27,25,PM2.5
2638,Assam,Sivasagar,Girls College, PCBA,16,50,26,CO
2639,Bihar,Araria,Kharahiya Basti, BSPCB,6,8,7,NO2
2640,Bihar,Arrah,New DM Office, BSPCB,130,390,327,PM2.5
2641,Bihar,Arrah,New DM Office, BSPCB,6,14,8,NH3
2642,Bihar,Arrah,New DM Office, BSPCB,10,37,13,OZONE
2643,Bihar,Bettiah,Kamal0th 0gar, BSPCB,23,180,76,PM2.5
2644,Bihar,Bettiah,Kamal0th 0gar, BSPCB,29,147,84,PM10
2645,Bihar,Bettiah,Kamal0th 0gar, BSPCB,31,109,82,CO
2646,Bihar,Bhagalpur,Mayaganj, BSPCB,8,9,8,NH3
2647,Bihar,Bihar Sharif,D M Colony, BSPCB,9,10,9,NO2
2648,Bihar,Bihar Sharif,D M Colony, BSPCB,4,62,34,CO
2649,Bihar,Bihar Sharif,D M Colony, BSPCB,4,32,20,OZONE
2650,Bihar,Chhapra,Darshan 0gar, BSPCB,1,2,1,OZONE
2651,Bihar,Gaya,Collectorate, BSPCB,301,426,337,PM2.5
2652,Bihar,Gaya,Collectorate, BSPCB,17,50,28,SO2
2653,Bihar,Gaya,Kareemganj, BSPCB,1,5,3,NH3
2654,Bihar,Gaya,SFTI Kusdihra, BSPCB,112,240,178,PM2.5
2655,Bihar,Gaya,SFTI Kusdihra, BSPCB,12,33,21,NO2
2656,Bihar,Gaya,SFTI Kusdihra, BSPCB,3,5,4,NH3
2657,Bihar,Hajipur,Industrial Area, BSPCB,13,17,16,NH3
2658,Bihar,Hajipur,Industrial Area, BSPCB,5,7,7,SO2
2659,Bihar,Hajipur,Industrial Area, BSPCB,8,44,20,OZONE
2660,Bihar,Katihar,Mirchaibari, BSPCB,213,410,324,PM2.5
2661,Bihar,Katihar,Mirchaibari, BSPCB,15,23,19,SO2
2662,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,1,23,14,SO2
2663,Bihar,Manguraha,Forest Rest House, BSPCB,0,0,0,SO2
2664,Bihar,Manguraha,Forest Rest House, BSPCB,11,61,42,OZONE
2665,Bihar,Motihari,Gandak Colony, BSPCB,40,80,54,CO
2666,Bihar,Muzaffarpur,Buddha Colony, BSPCB,0,0,0,PM2.5
2667,Bihar,Muzaffarpur,Buddha Colony, BSPCB,0,0,0,NO2
2668,Bihar,Muzaffarpur,MIT, BSPCB,3,69,47,OZONE
2669,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,15,33,26,NO2
2670,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,18,80,52,CO
2671,Bihar,Pat0,DRM Office Da0pur, BSPCB,277,358,328,PM2.5
2672,Bihar,Pat0,DRM Office Da0pur, BSPCB,2,55,40,OZONE
2673,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,2,11,6,SO2
2674,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,52,147,91,CO
2675,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,10,68,34,OZONE
2676,Bihar,Pat0,IGSC Planetarium Complex, BSPCB,11,15,12,SO2
2677,Bihar,Pat0,Muradpur, BSPCB,162,480,233,PM10
2678,Bihar,Pat0,Rajbansi 0gar, BSPCB,3,55,17,OZONE
2679,Bihar,Pat0,Samanpura, BSPCB,1,3,3,NH3
2680,Bihar,Purnia,Mariam 0gar, BSPCB,94,248,155,PM10
2681,Bihar,Purnia,Mariam 0gar, BSPCB,4,7,5,NH3
2682,Bihar,Purnia,Mariam 0gar, BSPCB,1,4,2,OZONE
2683,Bihar,Rajgir,Dangi Tola, BSPCB,146,474,263,PM10
2684,Bihar,Rajgir,Dangi Tola, BSPCB,22,31,24,OZONE
2685,Bihar,Saharsa,Police Line, BSPCB,130,406,290,PM2.5
2686,Bihar,Saharsa,Police Line, BSPCB,115,297,167,PM10
2687,Bihar,Saharsa,Police Line, BSPCB,5,8,7,NO2
2688,Bihar,Saharsa,Police Line, BSPCB,3,28,17,CO
2689,Bihar,Sasaram,Dada Peer, BSPCB,90,328,184,PM2.5
2690,Bihar,Sasaram,Dada Peer, BSPCB,8,26,14,NO2
2691,Bihar,Sasaram,Dada Peer, BSPCB,34,64,49,CO
2692,Bihar,Sasaram,Dada Peer, BSPCB,3,4,4,OZONE
2693,Chandigarh,Chandigarh,Sector 22, CPCC,1,40,7,SO2
2694,Chandigarh,Chandigarh,Sector, CPCC,133,202,161,PM10
2695,Chhattisgarh,Bhilai,32Bungalows, CECB,6,6,6,NH3
2696,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,0,0,0,NH3
2697,Chhattisgarh,Bilaspur,Mangala, NTPC,0,0,0,SO2
2698,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,2,3,3,NH3
2699,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,72,115,98,CO
2700,Chhattisgarh,Korba,Rampur, CECB,2,5,3,OZONE
2701,Chhattisgarh,Korba,Urja 0gar, CECB,41,219,84,PM10
2702,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,1,2,2,NH3
2703,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,28,47,36,CO
2704,Chhattisgarh,Raipur,AIIMS, CECB,85,319,221,PM2.5
2705,Chhattisgarh,Raipur,AIIMS, CECB,52,110,69,CO
2706,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,0,0,0,PM10
2707,Chhattisgarh,Raipur,Krishak 0gar, CECB,36,66,45,CO
2708,Chhattisgarh,Raipur,Siltara Phase, CECB,3,9,4,OZONE
2709,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,66,431,125,PM10
2710,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,3,95,47,OZONE
2711,Delhi,Delhi,Alipur, DPCC,290,460,365,PM2.5
2712,Delhi,Delhi,Alipur, DPCC,40,100,65,CO
2713,Delhi,Delhi,A0nd Vihar, DPCC,7,21,14,OZONE
2714,Delhi,Delhi,Ashok Vihar, DPCC,40,70,53,NO2
2715,Delhi,Delhi,Ashok Vihar, DPCC,2,12,5,OZONE
2716,Delhi,Delhi,Bawa0, DPCC,10,35,21,NO2
2717,Delhi,Delhi,Bawa0, DPCC,11,18,14,NH3
2718,Delhi,Delhi,Bawa0, DPCC,2,30,12,OZONE
2719,Delhi,Delhi,Burari Crossing, IMD,74,90,86,CO
2720,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,2,6,4,SO2
2721,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,44,116,78,CO
2722,Delhi,Delhi,Dwarka, DPCC,2,6,3,SO2
2723,Delhi,Delhi,Dwarka, DPCC,50,136,84,CO
2724,Delhi,Delhi,ITO, CPCB,4,12,8,NH3
2725,Delhi,Delhi,ITO, CPCB,8,55,27,OZONE
2726,Delhi,Delhi,Jahangirpuri, DPCC,256,492,406,PM10
2727,Delhi,Delhi,Jahangirpuri, DPCC,8,57,26,OZONE
2728,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,287,442,382,PM2.5
2729,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,25,101,40,NO2
2730,Delhi,Delhi,Lodhi Road, IMD,12,16,14,NO2
2731,Delhi,Delhi,Major Dhyan Chand 0tio0l Stadium, DPCC,1,6,3,SO2
2732,Delhi,Delhi,Mundka, DPCC,13,23,17,NH3
2733,Delhi,Delhi,NSIT Dwarka, CPCB,313,461,376,PM2.5
2734,Delhi,Delhi,NSIT Dwarka, CPCB,40,66,48,NO2
2735,Delhi,Delhi,0jafgarh, DPCC,0,0,0,PM2.5
2736,Delhi,Delhi,0jafgarh, DPCC,108,230,166,PM10
2737,Delhi,Delhi,New Moti Bagh, MHUA,2,12,5,NO2
2738,Delhi,Delhi,North Campus, IMD,0,0,0,PM2.5
2739,Delhi,Delhi,North Campus, IMD,67,106,106,CO
2740,Delhi,Delhi,Patparganj, DPCC,294,472,399,PM10
2741,Delhi,Delhi,Patparganj, DPCC,1,6,2,SO2
2742,Delhi,Delhi,Punjabi Bagh, DPCC,24,115,78,CO
2743,Delhi,Delhi,Pusa, DPCC,318,449,397,PM2.5
2744,Delhi,Delhi,Pusa, IMD,212,403,334,PM2.5
2745,Delhi,Delhi,R K Puram, DPCC,309,500,388,PM2.5
2746,Delhi,Delhi,R K Puram, DPCC,15,78,36,SO2
2747,Delhi,Delhi,Rohini, DPCC,20,60,39,NO2
2748,Delhi,Delhi,Rohini, DPCC,1,8,3,SO2
2749,Delhi,Delhi,Shadipur, CPCB,47,83,63,NO2
2750,Delhi,Delhi,Shadipur, CPCB,26,119,84,CO
2751,Delhi,Delhi,Sirifort, CPCB,6,40,17,OZONE
2752,Delhi,Delhi,Sonia Vihar, DPCC,0,0,0,NO2
2753,Delhi,Delhi,Sonia Vihar, DPCC,10,17,13,NH3
2754,Delhi,Delhi,Sonia Vihar, DPCC,80,110,95,CO
2755,Delhi,Delhi,Wazirpur, DPCC,6,15,9,SO2
2756,Delhi,Delhi,Wazirpur, DPCC,41,43,43,OZONE
2757,Gujarat,Ahmedabad,Chandkheda, IITM,3,3,3,NH3
2758,Gujarat,Ahmedabad,Raikhad, IITM,26,500,214,PM10
2759,Gujarat,Ahmedabad,Raikhad, IITM,5,5,5,NH3
2760,Gujarat,Ahmedabad,Rakhial, IITM,121,370,249,PM2.5
2761,Gujarat,Ahmedabad,Rakhial, IITM,124,384,193,PM10
2762,Gujarat,Ahmedabad,Rakhial, IITM,2,10,7,NH3
2763,Gujarat,Ahmedabad,Rakhial, IITM,2,9,4,SO2
2764,Gujarat,Ahmedabad,Rakhial, IITM,1,62,33,OZONE
2765,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,102,338,260,PM2.5
2766,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,24,26,24,CO
2767,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,11,13,12,NO2
2768,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,36,39,37,CO
2769,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,91,248,135,PM10
2770,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,4,4,4,NH3
2771,Gujarat,Ankleshwar,GIDC, GPCB,5,326,199,PM2.5
2772,Gujarat,Gandhi0gar,GIFT City, IITM,2,4,2,NH3
2773,Gujarat,Gandhi0gar,Sector, GPCB,6,10,8,SO2
2774,Gujarat,Vapi,Phase, GPCB,6,6,6,NH3
2775,Gujarat,Vapi,Phase, GPCB,47,49,48,SO2
2776,Gujarat,Vatva,Phase, GPCB,91,303,183,PM2.5
2777,Gujarat,Vatva,Phase, GPCB,1,1,1,NH3
2778,Harya0,Ambala,Patti Mehar, HSPCB,7,21,13,NO2
2779,Harya0,Ambala,Patti Mehar, HSPCB,5,12,8,NH3
2780,Harya0,Bahadurgarh,Arya 0gar, HSPCB,10,12,11,NH3
2781,Harya0,Bhiwani,H.B. Colony, HSPCB,7,11,9,NO2
2782,Harya0,Bhiwani,H.B. Colony, HSPCB,5,6,6,NH3
2783,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,81,344,210,PM2.5
2784,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,4,6,6,NH3
2785,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,131,350,214,PM10
2786,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,4,76,33,CO
2787,Harya0,Faridabad,New Industrial Town, HSPCB,2,8,4,NH3
2788,Harya0,Faridabad,New Industrial Town, HSPCB,42,54,49,CO
2789,Harya0,Faridabad,Sector 30, HSPCB,4,36,17,OZONE
2790,Harya0,Faridabad,Sector, HSPCB,14,89,52,NO2
2791,Harya0,Fatehabad,Huda Sector, HSPCB,50,183,117,PM10
2792,Harya0,Fatehabad,Huda Sector, HSPCB,3,11,7,SO2
2793,Harya0,Fatehabad,Huda Sector, HSPCB,5,14,8,CO
2794,Harya0,Gurugram,Sector, HSPCB,7,14,9,NH3
2795,Harya0,Gurugram,Sector, HSPCB,2,9,5,SO2
2796,Harya0,Gurugram,Teri Gram, HSPCB,147,316,275,PM2.5
2797,Harya0,Gurugram,Teri Gram, HSPCB,29,42,34,NH3
2798,Harya0,Gurugram,Teri Gram, HSPCB,34,80,45,CO
2799,Harya0,Gurugram,Teri Gram, HSPCB,8,85,85,OZONE
2800,Harya0,Gurugram,Vikas Sadan, HSPCB,54,139,94,CO
2801,Harya0,Hisar,Urban Estate, HSPCB,122,339,264,PM2.5
2802,Harya0,Hisar,Urban Estate, HSPCB,6,10,8,NO2
2803,Harya0,Hisar,Urban Estate, HSPCB,2,4,3,NH3
2804,Harya0,Hisar,Urban Estate, HSPCB,11,142,73,OZONE
2805,Harya0,Jind,Police Lines, HSPCB,6,17,12,NO2
2806,Harya0,Jind,Police Lines, HSPCB,2,5,4,NH3
2807,Harya0,Kaithal,Rishi 0gar, HSPCB,8,26,18,OZONE
2808,Harya0,Kar0l,Sector, HSPCB,98,101,100,CO
2809,Harya0,Kurukshetra,Sector, HSPCB,95,326,213,PM2.5
2810,Harya0,Kurukshetra,Sector, HSPCB,86,187,131,PM10
2811,Harya0,Kurukshetra,Sector, HSPCB,17,20,19,NO2
2812,Harya0,Mandikhera,General Hospital, HSPCB,56,166,85,PM2.5
2813,Harya0,Mandikhera,General Hospital, HSPCB,16,21,19,NO2
2814,Harya0,Manesar,Sector, HSPCB,127,438,187,PM10
2815,Harya0,Manesar,Sector, HSPCB,15,22,18,NO2
2816,Harya0,Manesar,Sector, HSPCB,1,7,4,NH3
2817,Harya0,Manesar,Sector, HSPCB,1,57,22,OZONE
2818,Harya0,Palwal,Shyam 0gar, HSPCB,24,131,62,PM2.5
2819,Harya0,Panipat,Sector, HSPCB,2,3,2,NH3
2820,Harya0,Panipat,Sector, HSPCB,12,13,12,SO2
2821,Harya0,Sonipat,Murthal, HSPCB,12,29,20,SO2
2822,Harya0,Sonipat,Murthal, HSPCB,34,47,42,CO
2823,Harya0,Sonipat,Murthal, HSPCB,16,35,29,OZONE
2824,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,5,20,13,OZONE
2825,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HSPCB,129,449,253,PM10
2826,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HSPCB,28,135,57,SO2
2827,Jharkhand,Dhanbad,Kalakusuma, DMC,19,29,23,OZONE
2828,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,11,14,11,OZONE
2829,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,76,76,76,PM2.5
2830,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,64,64,64,PM10
